customer_id,category,price,discount,quantity,payment_method,order_date,delivery_time,region,returned,total_amount,shipping_cost,profit_margin,age,gender,Month,age_group
C13821,Fashion,22.73,0.05,1,Credit Card,2025-01-20,3,North,No,21.59,4.19,3.37,22,Male,2025-01,18-25
C15895,Home,124.97,0.0,1,Credit Card,2024-08-21,4,Central,No,124.97,7.81,27.18,60,Female,2024-08,56-65
C10690,Electronics,683.92,0.0,1,Credit Card,2025-09-09,6,East,No,683.92,10.85,71.22,31,Female,2025-09,26-35
C10493,Home,509.34,0.1,1,Debit Card,2024-09-09,6,East,No,458.41,9.28,119.07,68,Male,2024-09,
C10489,Fashion,62.34,0.0,2,Credit Card,2024-03-04,5,West,No,124.68,6.6,37.04,59,Female,2024-03,56-65
C16864,Sports,304.9,0.0,1,Credit Card,2025-03-14,4,South,No,304.9,7.28,84.19,57,Male,2025-03,56-65
C17240,Sports,64.16,0.0,1,Debit Card,2025-07-04,5,Central,No,64.16,5.59,13.66,50,Male,2025-07,46-55
C12556,Electronics,556.51,0.0,1,UPI,2024-12-11,3,North,No,556.51,8.78,58.0,52,Male,2024-12,46-55
C14485,Grocery,37.53,0.0,1,Credit Card,2025-06-21,4,South,No,37.53,5.84,-2.84,40,Female,2025-06,36-45
C17786,Sports,15.37,0.1,3,Wallet,2024-05-20,6,South,No,41.5,5.55,6.9,33,Female,2024-05,26-35
C10294,Beauty,12.36,0.15,1,Debit Card,2024-12-24,3,Central,No,10.51,3.92,0.81,43,Male,2024-12,36-45
C15488,Home,187.49,0.05,1,UPI,2025-04-21,6,East,No,178.12,8.48,41.39,18,Female,2025-04,18-25
C14027,Electronics,173.09,0.0,1,Debit Card,2024-06-01,5,South,No,173.09,7.15,13.62,32,Female,2024-06,26-35
C12843,Grocery,1.23,0.0,1,PayPal,2023-10-24,4,South,No,1.23,1.24,-1.14,66,Female,2023-10,
C12912,Electronics,584.69,0.0,1,COD,2023-10-17,8,East,No,584.69,10.51,59.65,48,Female,2023-10,46-55
C11717,Sports,27.7,0.0,1,PayPal,2023-10-24,4,West,No,27.7,5.45,2.86,56,Male,2023-10,56-65
C12596,Home,60.95,0.1,1,UPI,2023-09-23,3,North,No,54.86,5.36,10.0,29,Male,2023-09,26-35
C14744,Grocery,32.79,0.0,1,UPI,2023-09-30,5,South,No,32.79,7.16,-4.54,38,Male,2023-09,36-45
C11873,Home,40.85,0.1,1,UPI,2024-01-19,4,Central,No,36.76,4.73,5.56,35,Male,2024-01,26-35
C14663,Home,306.45,0.05,1,PayPal,2025-02-23,5,South,No,291.13,9.8,71.72,61,Female,2025-02,56-65
C13258,Sports,64.0,0.3,3,Wallet,2025-08-28,5,North,No,134.4,8.17,32.15,48,Male,2025-08,46-55
C16996,Electronics,863.36,0.0,1,Debit Card,2025-08-09,5,West,No,863.36,9.89,93.71,27,Male,2025-08,26-35
C12817,Electronics,730.67,0.0,3,Credit Card,2025-05-18,4,Central,Yes,2192.01,11.73,251.31,52,Male,2025-05,46-55
C10444,Fashion,31.38,0.0,2,Credit Card,2025-02-08,8,East,No,62.76,6.21,15.76,51,Male,2025-02,46-55
C13641,Electronics,878.56,0.2,1,COD,2024-05-05,5,East,No,702.85,10.56,73.78,56,Female,2024-05,56-65
C14458,Electronics,375.53,0.0,1,Credit Card,2024-09-07,4,Central,No,375.53,8.56,36.5,33,Female,2024-09,26-35
C16266,Beauty,18.82,0.2,1,Credit Card,2024-11-13,4,North,No,15.06,4.49,2.29,39,Male,2024-11,36-45
C15307,Toys,16.88,0.0,1,COD,2025-04-27,4,North,No,16.88,4.98,1.77,68,Female,2025-04,
C10741,Grocery,1.86,0.0,1,COD,2023-10-01,5,East,No,1.86,0.0,0.15,26,Female,2023-10,26-35
C12041,Home,227.0,0.05,1,Wallet,2024-07-21,4,West,No,215.65,7.6,52.78,21,Female,2024-07,18-25
C10679,Fashion,22.01,0.0,1,Credit Card,2024-08-03,3,North,No,22.01,5.63,2.07,21,Male,2024-08,18-25
C12467,Toys,8.19,0.15,2,Debit Card,2023-12-30,5,East,No,13.92,4.03,1.54,65,Male,2023-12,56-65
C13697,Toys,26.71,0.0,2,Credit Card,2023-11-04,4,West,No,53.42,7.5,13.87,28,Female,2023-11,26-35
C17419,Beauty,14.35,0.05,1,PayPal,2024-12-25,5,East,No,13.63,1.49,4.64,32,Female,2024-12,26-35
C15738,Fashion,40.49,0.0,1,Credit Card,2023-11-29,6,East,No,40.49,6.09,8.08,67,Female,2023-11,
C15668,Grocery,8.21,0.0,1,Wallet,2024-07-03,4,North,No,8.21,0.72,-0.06,41,Male,2024-07,36-45
C11358,Electronics,278.3,0.1,1,Credit Card,2025-05-02,5,West,No,250.47,8.72,21.34,27,Female,2025-05,26-35
C16235,Electronics,131.66,0.1,1,Wallet,2024-09-30,5,West,No,118.49,7.45,6.77,35,Male,2024-09,26-35
C17697,Toys,44.52,0.1,1,Debit Card,2024-11-08,5,South,No,40.07,6.77,9.26,47,Female,2024-11,46-55
C10062,Beauty,26.08,0.0,1,Credit Card,2025-02-24,4,South,No,26.08,4.72,7.02,19,Male,2025-02,18-25
C17829,Fashion,18.09,0.15,3,Debit Card,2024-06-25,4,South,No,46.13,5.24,10.91,50,Female,2024-06,46-55
C12559,Sports,19.44,0.0,1,COD,2024-07-17,4,West,No,19.44,5.36,0.47,31,Male,2024-07,26-35
C15258,Toys,17.08,0.0,1,Debit Card,2024-12-12,5,West,No,17.08,2.42,4.41,18,Male,2024-12,18-25
C13769,Toys,14.42,0.0,1,Debit Card,2025-07-06,4,West,No,14.42,4.93,0.84,32,Male,2025-07,26-35
C17352,Fashion,137.53,0.0,2,Credit Card,2025-01-24,5,North,No,275.06,6.06,90.21,25,Male,2025-01,18-25
C15324,Electronics,135.24,0.0,1,Debit Card,2024-05-28,4,Central,No,135.24,6.83,9.4,53,Female,2024-05,46-55
C16915,Home,290.94,0.0,1,Debit Card,2025-06-09,5,South,No,290.94,8.18,73.28,38,Female,2025-06,36-45
C17381,Toys,30.61,0.0,2,Debit Card,2025-01-31,6,South,No,61.22,6.52,17.97,60,Male,2025-01,56-65
C14351,Fashion,36.82,0.15,3,Credit Card,2024-06-09,4,Central,No,93.89,5.93,26.93,20,Male,2024-06,18-25
C10134,Home,282.51,0.05,2,UPI,2024-06-07,5,West,Yes,536.77,10.23,140.07,35,Male,2024-06,26-35
C13644,Fashion,102.33,0.0,1,PayPal,2025-01-11,5,North,Yes,102.33,8.13,27.69,35,Male,2025-01,26-35
C14970,Electronics,457.3,0.0,1,Credit Card,2024-12-22,4,South,No,457.3,8.41,46.47,29,Male,2024-12,26-35
C14917,Grocery,2.41,0.2,1,Debit Card,2024-11-18,3,Central,No,1.93,0.88,-0.73,52,Female,2024-11,46-55
C12135,Electronics,106.74,0.05,1,Debit Card,2025-03-07,4,West,No,101.4,6.21,5.96,23,Male,2025-03,18-25
C17131,Toys,19.61,0.05,2,Credit Card,2024-12-23,5,South,No,37.26,5.27,9.63,48,Male,2024-12,46-55
C13278,Fashion,18.84,0.2,1,Credit Card,2025-03-23,3,North,No,15.07,5.01,0.26,56,Female,2025-03,56-65
C17296,Fashion,44.39,0.05,1,Credit Card,2025-07-01,3,Central,No,42.17,6.63,8.13,53,Male,2025-07,46-55
C10822,Grocery,11.83,0.0,1,Debit Card,2024-03-02,5,West,No,11.83,3.43,-2.48,68,Female,2024-03,
C13074,Sports,96.98,0.0,1,Credit Card,2023-10-11,6,Central,No,96.98,7.55,21.54,33,Male,2023-10,26-35
C15069,Sports,92.95,0.0,1,COD,2023-12-17,5,South,No,92.95,6.17,21.72,19,Female,2023-12,18-25
C12981,Sports,56.89,0.0,1,Debit Card,2025-08-11,4,West,No,56.89,3.45,13.62,27,Male,2025-08,26-35
C15873,Fashion,16.6,0.0,1,COD,2025-08-31,5,South,No,16.6,4.07,1.74,67,Male,2025-08,
C10120,Beauty,20.91,0.0,4,Debit Card,2024-02-09,7,East,No,83.64,4.92,32.72,40,Female,2024-02,36-45
C17552,Fashion,38.61,0.05,1,Wallet,2024-07-20,4,North,No,36.68,5.84,7.0,33,Male,2024-07,26-35
C11637,Toys,8.33,0.0,1,COD,2024-09-16,6,West,No,8.33,3.08,0.25,52,Male,2024-09,46-55
C17205,Beauty,4.29,0.05,1,COD,2024-01-28,6,West,No,4.08,3.34,-1.5,65,Male,2024-01,56-65
C15460,Fashion,16.31,0.0,3,Credit Card,2023-10-20,5,West,No,48.93,6.37,10.76,38,Female,2023-10,36-45
C15103,Grocery,11.54,0.0,3,PayPal,2024-12-04,5,East,No,34.62,6.86,-4.09,59,Male,2024-12,56-65
C10924,Beauty,21.79,0.15,3,UPI,2024-02-17,8,East,No,55.56,5.77,19.23,38,Male,2024-02,36-45
C10644,Home,28.89,0.0,1,Debit Card,2025-03-27,3,North,No,28.89,7.04,1.05,18,Female,2025-03,18-25
C12032,Electronics,352.75,0.05,1,Debit Card,2024-04-08,5,East,Yes,335.11,7.24,32.97,25,Female,2024-04,18-25
C12761,Grocery,8.23,0.05,1,Debit Card,2025-07-22,4,North,No,7.82,3.75,-3.12,51,Female,2025-07,46-55
C17003,Grocery,14.96,0.0,1,Debit Card,2023-09-28,4,South,No,14.96,5.56,-4.36,20,Male,2023-09,18-25
C12068,Beauty,56.64,0.0,1,COD,2023-12-22,6,West,No,56.64,5.81,19.68,47,Male,2023-12,46-55
C10241,Home,58.58,0.0,1,Credit Card,2024-11-25,4,Central,No,58.58,5.02,11.38,21,Male,2024-11,18-25
C16598,Fashion,25.98,0.0,1,Wallet,2025-08-28,5,Central,No,25.98,6.51,2.58,50,Female,2025-08,46-55
C17106,Fashion,60.54,0.0,1,Debit Card,2025-04-26,5,West,No,60.54,5.8,15.39,60,Female,2025-04,56-65
C12668,Beauty,75.99,0.05,1,Debit Card,2024-08-11,4,South,Yes,72.19,6.76,25.73,18,Female,2024-08,18-25
C16446,Electronics,266.38,0.1,1,UPI,2025-07-20,3,North,No,239.74,8.94,19.83,44,Male,2025-07,36-45
C15715,Grocery,3.44,0.0,2,Credit Card,2025-09-01,6,East,No,6.88,2.26,-1.71,51,Female,2025-09,46-55
C17762,Electronics,938.37,0.15,2,Credit Card,2025-04-29,3,Central,No,1595.23,10.3,181.13,29,Male,2025-04,26-35
C10802,Sports,72.39,0.15,4,COD,2025-04-03,3,Central,No,246.13,8.37,65.47,65,Female,2025-04,56-65
C15059,Fashion,35.36,0.0,2,PayPal,2024-09-13,3,Central,No,70.72,6.23,18.52,55,Male,2024-09,46-55
C14164,Fashion,43.16,0.05,2,Credit Card,2025-01-14,5,West,No,82.0,6.31,22.39,53,Female,2025-01,46-55
C15248,Beauty,10.13,0.0,1,UPI,2024-05-27,6,North,No,10.13,4.19,0.37,69,Female,2024-05,
C10195,Toys,32.2,0.05,1,COD,2024-07-18,6,West,No,30.59,5.53,6.71,31,Female,2024-07,26-35
C12187,Sports,110.75,0.0,3,COD,2024-11-29,4,Central,No,332.25,9.12,90.56,56,Female,2024-11,56-65
C13515,Fashion,157.33,0.05,1,PayPal,2024-08-08,5,South,No,149.46,6.96,45.35,22,Male,2024-08,18-25
C12330,Fashion,16.21,0.05,1,Debit Card,2025-03-29,5,Central,No,15.4,4.81,0.58,35,Female,2025-03,26-35
C12359,Toys,20.98,0.0,1,Credit Card,2025-04-14,4,North,No,20.98,5.24,3.15,35,Female,2025-04,26-35
C14841,Sports,81.49,0.0,1,Credit Card,2025-09-10,7,East,No,81.49,7.1,17.35,61,Male,2025-09,56-65
C13606,Sports,231.39,0.0,1,Debit Card,2023-11-14,5,East,No,231.39,7.94,61.48,58,Female,2023-11,56-65
C15784,Fashion,6.52,0.0,1,Debit Card,2024-09-03,5,East,No,6.52,3.68,-1.4,54,Female,2024-09,46-55
C10276,Toys,30.13,0.1,1,Debit Card,2025-04-24,5,North,No,27.12,2.63,8.22,40,Female,2025-04,36-45
C10060,Fashion,52.97,0.15,1,Credit Card,2024-01-03,5,West,No,45.02,6.1,9.66,20,Female,2024-01,18-25
C13390,Home,133.15,0.0,1,UPI,2024-08-27,4,Central,No,133.15,5.53,31.75,55,Female,2024-08,46-55
C11913,Fashion,107.37,0.1,2,Debit Card,2024-04-02,5,North,No,193.27,9.07,58.57,36,Female,2024-04,36-45
C16195,Electronics,339.61,0.05,2,Debit Card,2025-03-27,4,West,No,645.26,9.52,67.91,59,Female,2025-03,56-65
C13927,Home,175.7,0.15,2,Wallet,2024-12-18,6,West,No,298.69,7.92,75.71,28,Female,2024-12,26-35
C16296,Electronics,387.23,0.2,4,Debit Card,2025-01-27,7,East,No,1239.14,10.93,137.77,63,Female,2025-01,56-65
C15868,Home,19.49,0.1,5,COD,2024-11-25,5,South,No,87.7,7.77,16.79,24,Male,2024-11,18-25
C15430,Sports,21.77,0.15,1,Debit Card,2023-11-20,4,West,Yes,18.5,3.75,1.8,62,Male,2023-11,56-65
C15933,Grocery,6.44,0.0,1,Wallet,2024-12-28,6,North,No,6.44,4.62,-4.1,34,Male,2024-12,26-35
C12591,Electronics,415.98,0.0,1,Credit Card,2024-10-29,4,West,No,415.98,9.97,39.95,30,Other,2024-10,26-35
C10566,Fashion,6.32,0.05,1,Debit Card,2024-08-23,3,North,No,6.0,3.19,-1.09,48,Female,2024-08,46-55
C13935,Home,205.0,0.1,1,Credit Card,2024-08-29,4,South,No,184.5,7.26,44.4,61,Male,2024-08,56-65
C17556,Electronics,123.75,0.0,2,COD,2025-02-03,5,East,Yes,247.5,8.33,21.37,19,Male,2025-02,18-25
C11571,Electronics,316.46,0.0,1,UPI,2024-09-06,5,South,No,316.46,8.72,29.26,28,Female,2024-09,26-35
C14717,Home,39.57,0.0,4,Credit Card,2024-04-12,4,South,No,158.28,7.03,37.29,67,Male,2024-04,
C16121,Beauty,7.74,0.15,1,COD,2025-07-19,4,North,No,6.58,1.54,1.42,38,Male,2025-07,36-45
C11200,Toys,10.0,0.1,2,Debit Card,2025-07-05,5,West,No,18.0,4.21,2.99,45,Male,2025-07,36-45
C17529,Grocery,34.51,0.05,1,Credit Card,2025-02-26,4,North,No,32.78,3.69,-1.07,19,Female,2025-02,18-25
C14409,Toys,7.34,0.0,1,Credit Card,2024-04-01,5,North,No,7.34,3.12,-0.18,21,Male,2024-04,18-25
C12854,Fashion,7.45,0.0,1,COD,2023-10-09,3,Central,No,7.45,3.22,-0.61,51,Male,2023-10,46-55
C12895,Sports,220.35,0.0,1,COD,2025-07-06,6,North,No,220.35,7.77,58.33,66,Male,2025-07,
C16240,Beauty,17.16,0.0,3,Credit Card,2025-08-10,4,South,No,51.48,5.5,17.67,56,Female,2025-08,56-65
C17024,Home,137.77,0.1,1,Debit Card,2024-10-26,8,South,No,123.99,7.9,26.82,57,Female,2024-10,56-65
C11236,Grocery,29.57,0.05,1,UPI,2025-07-16,5,South,No,28.09,5.27,-3.02,26,Female,2025-07,26-35
C16972,Sports,148.57,0.0,1,COD,2025-05-31,3,North,No,148.57,9.3,35.27,55,Female,2025-05,46-55
C10136,Sports,166.56,0.1,1,PayPal,2024-05-10,6,East,No,149.9,7.33,37.64,28,Female,2024-05,26-35
C11029,Electronics,262.58,0.0,1,Debit Card,2025-05-02,3,North,No,262.58,9.51,22.0,42,Female,2025-05,36-45
C17154,Toys,24.87,0.0,2,Credit Card,2025-06-18,7,East,Yes,49.74,5.96,13.94,43,Male,2025-06,36-45
C12156,Toys,67.25,0.1,5,Credit Card,2024-01-21,6,South,No,302.62,7.54,113.51,42,Male,2024-01,36-45
C12594,Fashion,113.43,0.0,4,Credit Card,2024-06-06,6,West,No,453.72,11.74,147.06,46,Male,2024-06,46-55
C17206,Fashion,51.6,0.15,3,Debit Card,2024-06-19,4,Central,No,131.58,7.12,38.93,57,Male,2024-06,56-65
C10661,Electronics,79.0,0.05,2,Credit Card,2023-12-27,6,East,No,150.1,7.08,10.93,52,Male,2023-12,46-55
C12472,Electronics,1316.59,0.05,1,UPI,2024-05-12,8,East,No,1250.76,11.73,138.36,47,Male,2024-05,46-55
C12677,Sports,35.13,0.0,1,COD,2025-03-18,6,South,No,35.13,5.53,5.01,61,Female,2025-03,56-65
C12308,Fashion,27.0,0.0,1,Debit Card,2023-11-06,5,North,No,27.0,4.89,4.56,61,Male,2023-11,56-65
C17593,Grocery,2.99,0.0,1,Debit Card,2025-07-23,4,West,No,2.99,0.0,0.24,32,Male,2025-07,26-35
C10086,Toys,5.58,0.15,1,Credit Card,2024-11-01,5,South,No,4.74,1.02,0.88,57,Male,2024-11,56-65
C12512,Fashion,83.1,0.0,1,COD,2025-01-15,6,West,No,83.1,4.98,24.1,28,Other,2025-01,26-35
C16219,Home,28.07,0.05,1,Wallet,2024-01-15,4,Central,No,26.67,5.54,1.93,60,Male,2024-01,56-65
C16614,Fashion,15.32,0.0,1,COD,2024-01-02,3,North,No,15.32,3.9,1.46,31,Male,2024-01,26-35
C16557,Electronics,111.14,0.1,1,Wallet,2025-04-13,5,South,No,100.03,6.41,5.59,31,Male,2025-04,26-35
C16968,Electronics,200.26,0.1,1,COD,2025-08-10,5,South,No,180.23,5.26,16.37,34,Male,2025-08,26-35
C12942,Home,166.21,0.0,2,Credit Card,2025-01-11,4,West,No,332.42,9.34,83.74,54,Male,2025-01,46-55
C12773,Grocery,14.59,0.0,1,UPI,2024-09-10,6,East,No,14.59,3.78,-2.61,20,Female,2024-09,18-25
C12504,Grocery,17.98,0.0,2,Debit Card,2024-08-28,4,Central,No,35.96,5.27,-2.39,43,Female,2024-08,36-45
C15404,Toys,27.52,0.05,1,Credit Card,2024-10-20,5,Central,No,26.14,6.0,4.46,69,Male,2024-10,
C13310,Beauty,3.07,0.1,1,COD,2023-10-29,5,West,No,2.76,1.01,0.23,66,Female,2023-10,
C11700,Toys,24.69,0.0,1,COD,2025-06-14,5,South,No,24.69,7.35,2.53,49,Male,2025-06,46-55
C13670,Home,161.92,0.0,1,Credit Card,2023-11-27,5,Central,No,161.92,7.09,38.25,44,Female,2023-11,36-45
C12700,Fashion,8.15,0.0,1,Debit Card,2024-10-19,6,East,No,8.15,3.61,-0.76,21,Female,2024-10,18-25
C16815,Sports,64.78,0.05,1,Credit Card,2025-06-05,4,South,No,61.54,5.77,12.69,46,Male,2025-06,46-55
C13629,Grocery,2.08,0.0,1,Credit Card,2024-04-14,7,South,No,2.08,0.73,-0.56,49,Female,2024-04,46-55
C17539,Electronics,118.82,0.05,1,Debit Card,2024-04-29,8,South,No,112.88,7.39,6.16,29,Female,2024-04,26-35
C14590,Fashion,38.08,0.05,1,Wallet,2024-04-10,3,Central,No,36.18,4.77,7.89,26,Male,2024-04,26-35
C11647,Fashion,5.59,0.1,1,Debit Card,2025-08-19,4,Central,No,5.03,4.0,-2.24,31,Male,2025-08,26-35
C16038,Electronics,82.44,0.05,2,Credit Card,2025-02-27,6,East,No,156.64,6.5,12.3,49,Female,2025-02,46-55
C15164,Fashion,9.36,0.0,1,Credit Card,2024-01-17,6,South,Yes,9.36,3.81,-0.53,27,Male,2024-01,26-35
C15520,Home,27.51,0.05,1,UPI,2024-12-18,3,Central,No,26.13,5.75,1.57,52,Other,2024-12,46-55
C13318,Grocery,1.67,0.15,3,COD,2024-06-24,7,South,No,4.26,1.13,-0.79,61,Female,2024-06,56-65
C13687,Toys,20.62,0.1,1,COD,2025-05-07,3,North,No,18.56,3.79,3.63,23,Other,2025-05,18-25
C10596,Grocery,3.59,0.0,1,COD,2024-05-04,5,South,No,3.59,0.84,-0.55,62,Female,2024-05,56-65
C14545,Electronics,695.09,0.0,1,Credit Card,2025-01-14,5,West,No,695.09,10.22,73.19,37,Male,2025-01,36-45
C10484,Electronics,752.35,0.2,1,Debit Card,2024-08-02,3,Central,No,601.88,9.43,62.8,22,Female,2024-08,18-25
C10645,Electronics,431.72,0.1,1,Debit Card,2024-02-26,5,East,No,388.55,7.09,39.54,63,Female,2024-02,56-65
C16763,Grocery,1.88,0.1,1,Debit Card,2024-08-21,5,South,No,1.69,1.46,-1.32,38,Female,2024-08,36-45
C13089,Electronics,772.14,0.15,2,Credit Card,2025-02-23,4,West,Yes,1312.64,11.33,146.19,36,Male,2025-02,36-45
C15725,Beauty,16.29,0.0,1,Debit Card,2023-10-03,5,South,No,16.29,4.22,3.11,62,Female,2023-10,56-65
C14757,Fashion,14.82,0.15,1,Wallet,2024-12-28,7,West,No,12.6,5.46,-1.05,28,Other,2024-12,26-35
C14853,Electronics,540.29,0.0,3,Debit Card,2025-07-08,4,North,No,1620.87,11.96,182.54,56,Female,2025-07,56-65
C14384,Electronics,188.36,0.0,1,Debit Card,2025-03-27,5,East,No,188.36,7.89,14.71,65,Male,2025-03,56-65
C17581,Sports,79.36,0.0,1,Wallet,2024-07-11,5,South,No,79.36,5.7,18.11,35,Female,2024-07,26-35
C10720,Fashion,71.81,0.0,1,UPI,2023-09-15,4,South,No,71.81,7.67,17.46,63,Male,2023-09,56-65
C14733,Fashion,10.24,0.0,1,Debit Card,2025-03-31,4,West,No,10.24,2.1,1.48,33,Female,2025-03,26-35
C16378,Home,34.46,0.05,1,Debit Card,2023-11-15,6,West,No,32.74,6.16,3.01,67,Other,2023-11,
C16559,Sports,350.2,0.0,1,Credit Card,2024-06-26,6,South,No,350.2,8.91,96.15,66,Male,2024-06,
C17081,Home,174.61,0.05,4,UPI,2025-08-15,3,North,No,663.52,10.13,175.66,61,Male,2025-08,56-65
C10498,Grocery,4.46,0.05,1,UPI,2024-12-26,6,East,No,4.24,2.55,-2.21,63,Male,2024-12,56-65
C17117,Home,122.29,0.0,1,UPI,2025-07-11,3,Central,No,122.29,8.1,26.14,50,Female,2025-07,46-55
C14729,Fashion,15.24,0.15,2,Credit Card,2025-05-12,6,Central,No,25.91,5.47,3.6,36,Female,2025-05,36-45
C11673,Beauty,52.14,0.0,3,COD,2024-10-31,6,South,No,156.42,6.69,63.7,58,Male,2024-10,56-65
C16126,Home,88.38,0.0,2,COD,2025-02-21,7,West,No,176.76,7.09,42.4,49,Female,2025-02,46-55
C13067,Toys,34.34,0.0,1,UPI,2024-04-22,6,West,Yes,34.34,5.55,8.19,57,Female,2024-04,56-65
C10114,Grocery,48.04,0.0,1,Credit Card,2023-10-09,6,North,No,48.04,6.66,-2.82,38,Male,2023-10,36-45
C12979,Toys,79.82,0.0,3,Credit Card,2024-03-02,4,South,No,239.46,6.81,88.97,34,Other,2024-03,26-35
C14769,Home,29.49,0.1,2,Debit Card,2024-12-17,8,Central,No,53.08,5.46,9.4,35,Female,2024-12,26-35
C11736,Fashion,147.43,0.0,3,COD,2024-04-14,7,North,No,442.29,10.94,143.86,47,Female,2024-04,46-55
C15353,Grocery,5.15,0.2,1,Credit Card,2025-05-20,4,South,No,4.12,3.3,-2.97,37,Female,2025-05,36-45
C13611,Home,68.68,0.05,4,Credit Card,2024-07-19,4,South,No,260.98,5.86,67.21,21,Female,2024-07,18-25
C17178,Toys,3.28,0.15,4,Credit Card,2023-09-16,7,East,No,11.15,4.02,0.44,37,Female,2023-09,36-45
C12253,Grocery,14.66,0.0,1,UPI,2023-10-04,5,South,No,14.66,3.09,-1.92,28,Male,2023-10,26-35
C17846,Beauty,28.31,0.05,1,Debit Card,2024-02-22,6,East,No,26.89,5.33,6.77,18,Male,2024-02,18-25
C12294,Home,207.6,0.2,1,COD,2025-03-29,4,West,No,166.08,7.99,38.51,21,Male,2025-03,18-25
C13630,Sports,297.49,0.0,1,Wallet,2024-11-14,3,North,No,297.49,8.3,80.95,44,Male,2024-11,36-45
C16901,Fashion,32.48,0.05,1,Credit Card,2025-04-10,5,South,No,30.86,4.5,6.3,52,Female,2025-04,46-55
C17294,Home,78.9,0.0,1,Credit Card,2025-09-09,3,Central,No,78.9,6.44,15.65,34,Female,2025-09,26-35
C10146,Fashion,55.11,0.3,1,Credit Card,2023-12-02,5,East,No,38.58,5.04,8.46,46,Female,2023-12,46-55
C16261,Electronics,407.77,0.05,1,UPI,2023-12-17,3,Central,No,387.38,10.02,36.47,20,Male,2023-12,18-25
C13982,Beauty,17.44,0.0,1,Credit Card,2024-06-01,4,North,No,17.44,5.16,2.69,58,Male,2024-06,56-65
C13453,Beauty,64.68,0.0,1,COD,2024-08-30,7,East,No,64.68,7.36,21.75,28,Male,2024-08,26-35
C14507,Toys,3.05,0.15,1,UPI,2025-07-10,5,South,No,2.59,2.59,-1.55,18,Male,2025-07,18-25
C15783,Toys,29.77,0.0,2,Debit Card,2024-02-10,8,South,No,59.54,6.24,17.58,32,Female,2024-02,26-35
C17751,Fashion,16.46,0.0,2,UPI,2025-07-12,4,South,No,32.92,5.23,6.29,38,Male,2025-07,36-45
C12410,Toys,15.45,0.0,2,Wallet,2023-10-03,6,South,No,30.9,3.47,8.89,27,Female,2023-10,26-35
C15628,Home,261.1,0.3,1,Debit Card,2024-12-03,4,Central,No,182.77,8.26,42.92,24,Male,2024-12,18-25
C10136,Beauty,12.8,0.0,1,Credit Card,2024-05-27,4,North,No,12.8,4.0,1.76,60,Male,2024-05,56-65
C17342,Toys,47.22,0.1,1,Credit Card,2025-05-25,3,Central,No,42.5,5.21,11.79,40,Female,2025-05,36-45
C13360,Fashion,34.45,0.0,4,Credit Card,2025-08-07,6,North,No,137.8,6.5,41.73,60,Female,2025-08,56-65
C13005,Beauty,32.72,0.0,1,Debit Card,2023-12-26,4,West,No,32.72,3.56,11.16,40,Male,2023-12,36-45
C13552,Home,178.87,0.1,3,UPI,2025-06-02,6,East,No,482.95,8.93,126.3,62,Male,2025-06,56-65
C10018,Toys,7.94,0.0,1,Wallet,2024-05-23,4,Central,No,7.94,4.71,-1.53,42,Female,2024-05,36-45
C12242,Sports,237.07,0.0,1,Credit Card,2025-05-23,4,Central,No,237.07,7.43,63.69,21,Female,2025-05,18-25
C16473,Toys,4.62,0.05,1,Debit Card,2024-03-11,5,South,No,4.39,3.06,-1.3,45,Male,2024-03,36-45
C16055,Fashion,48.85,0.05,2,Wallet,2024-06-17,6,East,No,92.82,7.88,24.61,56,Male,2024-06,56-65
C16318,Sports,270.11,0.05,1,Credit Card,2024-02-13,6,East,No,256.6,6.91,70.07,23,Female,2024-02,18-25
C15097,Beauty,3.77,0.0,1,Wallet,2023-09-22,7,South,No,3.77,0.22,1.48,48,Female,2023-09,46-55
C10448,Home,109.76,0.05,1,Debit Card,2025-06-04,5,East,No,104.27,7.03,22.17,37,Female,2025-06,36-45
C11948,Home,47.25,0.15,1,UPI,2025-08-25,6,East,No,40.16,6.01,5.23,64,Male,2025-08,56-65
C10945,Fashion,15.51,0.15,1,Credit Card,2023-12-03,4,West,No,13.18,3.88,0.73,69,Male,2023-12,
C15473,Electronics,136.54,0.0,2,Debit Card,2023-12-28,6,East,No,273.08,8.1,24.67,56,Male,2023-12,56-65
C15618,Electronics,807.19,0.0,2,Credit Card,2023-10-14,3,North,No,1614.38,10.2,183.53,32,Male,2023-10,26-35
C14236,Electronics,230.14,0.0,1,Credit Card,2024-11-20,4,West,No,230.14,9.73,17.89,28,Female,2024-11,26-35
C16901,Toys,7.29,0.15,1,Wallet,2024-04-11,4,Central,Yes,6.2,3.44,-0.96,53,Male,2024-04,46-55
C11920,Toys,53.62,0.0,1,UPI,2024-06-22,4,North,No,53.62,7.54,13.91,30,Male,2024-06,26-35
C12977,Toys,9.63,0.0,2,Credit Card,2024-12-10,6,East,No,19.26,3.93,3.77,25,Male,2024-12,18-25
C14188,Toys,27.28,0.1,1,Credit Card,2024-04-07,4,South,No,24.55,5.9,3.92,61,Male,2024-04,56-65
C14015,Fashion,42.88,0.1,1,PayPal,2024-09-05,4,West,No,38.59,5.0,8.51,51,Male,2024-09,46-55
C10238,Home,159.68,0.0,2,Debit Card,2025-03-14,9,East,No,319.36,8.86,80.56,31,Female,2025-03,26-35
